scenario_1,scenario_2,scenario_3,scenario_4,scenario_5,scenario_6,scenario_7,scenario_8,scenario_9,scenario_10,scenario_11,scenario_12,scenario_13
-3.81223201751709,-3.495828628540039,-3.857517719268799,-3.9647104740142822,-4.954505236327368,-3.9402499198913574,-4.190282821655273,14.367292404174805,-2.834855556488037,-4.954505236327368,-1.6072505712509155,-2.5944933891296387,-3.17134952545166
-3.8102691173553467,-3.491380214691162,-3.857517719268799,-3.965916872024536,-4.954505236327368,-3.9402499198913574,-4.20689582824707,13.922650337219238,-2.834855556488037,-4.954505236327368,-1.7650493383407593,-2.5944933891296387,-3.084359645843506
-3.81223201751709,-3.491380214691162,-3.857517719268799,-3.965916872024536,-4.954505236327368,-3.9402499198913574,-4.211494445800781,13.922650337219238,-2.829986333847046,-4.954505236327368,-2.670316696166992,-2.5944933891296387,-3.041098117828369
-3.8102691173553467,-3.491380214691162,-3.857470750808716,-3.9713692665100098,-4.954505236327368,-3.9402499198913574,-4.211494445800781,13.922650337219238,-2.8294870853424072,-4.954505236327368,-2.774895191192627,-2.5944933891296387,-3.084359645843506
-3.8102691173553467,-3.491380214691162,-3.857517719268799,-3.9899258613586426,-4.954505236327368,-3.9402499198913574,-4.211494445800781,13.609476089477539,-2.829986333847046,-4.954505236327368,-2.774895191192627,-2.5944933891296387,-3.084359645843506
-3.8102691173553467,-3.5004959106445312,-3.857470750808716,-3.991837501525879,-4.954505236327368,-3.9402499198913574,-4.208110809326172,13.609476089477539,-2.8333992958068848,-4.954505236327368,-2.99436616897583,-2.5944933891296387,-3.084359645843506
-3.8102691173553467,-3.5004959106445312,-3.857470750808716,-3.991837501525879,-4.954505236327368,-3.9402499198913574,-4.208110809326172,13.609476089477539,-2.8333992958068848,-4.954505236327368,-2.99436616897583,-2.5944933891296387,-3.084359645843506
-3.799699306488037,-3.5004959106445312,-3.854139566421509,-4.0762481689453125,-4.954505236327368,-3.9402499198913574,-4.20689582824707,13.609476089477539,-2.834855556488037,-4.954505236327368,-3.038393020629883,-2.5944933891296387,-3.084359645843506
-3.799699306488037,-3.5004959106445312,-3.8529887199401855,-4.0762481689453125,-4.954505236327368,-2.7574706077575684,-4.190698623657227,13.609476089477539,-2.834855556488037,-4.954505236327368,-3.038393020629883,-2.505772590637207,-3.041098117828369
-3.799699306488037,-3.5022568702697754,-3.8529887199401855,-4.0762481689453125,-4.954505236327368,-2.6898465156555176,-4.190282821655273,13.609476089477539,-2.838873863220215,-4.954505236327368,-3.152780294418335,-2.4865477085113525,-3.041098117828369
-3.7873847484588623,-3.5022568702697754,-3.8496599197387695,-4.08329439163208,-4.954505236327368,-2.5523719787597656,-4.190282821655273,13.609476089477539,-2.8451015949249268,-4.954505236327368,-3.087171792984009,-1.9480763673782349,-2.8243608474731445
-3.7763547897338867,-3.506298780441284,-3.8491175174713135,-4.152224063873291,-4.954505236327368,-2.3950042724609375,-4.182677268981934,13.609476089477539,-2.8492884635925293,-3.3095669746398926,-3.152780294418335,3.1475536823272705,-3.041098117828369
-3.774412155151367,-3.5022568702697754,-3.82926607131958,-4.152224063873291,-4.954505236327368,-2.145306348800659,-4.182677268981934,13.609476089477539,-2.8451015949249268,-2.6268534660339355,-3.152780294418335,3.5629687309265137,-3.041098117828369
,-3.5004959106445312,,-4.152224063873291,,,-4.182677268981934,13.609476089477539,-2.8451015949249268,-2.563253402709961,-3.264103889465332,5.475584030151367,-3.041098117828369
,-3.5004959106445312,,-4.152224063873291,,,-4.182677268981934,13.609476089477539,-2.8451015949249268,-2.53190541267395,-3.299842357635498,6.47370719909668,-3.189229726791382
,-3.4946703910827637,,-4.152224063873291,,,-4.1823859214782715,13.609476089477539,-2.8333992958068848,-2.5082340240478516,-3.352821111679077,7.055999755859375,-3.189229726791382
,-3.4946703910827637,,-4.08329439163208,,,-4.1814398765563965,13.561732292175293,-2.8294870853424072,-2.4538626670837402,-3.299842357635498,7.583764553070068,-3.205004930496216
,-3.489219903945923,,-4.0762481689453125,,,-4.171332836151123,12.164761543273926,-2.8218770027160645,-2.435250759124756,-3.299842357635498,8.468926429748535,-3.397207498550415
,-3.4726483821868896,,-3.7684998512268066,,,-4.065335750579834,11.90237045288086,-2.81674861907959,-2.4340267181396484,-3.299842357635498,8.710517883300781,-3.4633429050445557
,-3.4711170196533203,,-3.597691774368286,,,-3.982393980026245,2.6869301795959473,-2.81674861907959,-2.42400860786438,-3.264103889465332,9.004264831542969,-3.556720733642578
,,,,,,,,,,-3.299842357635498,9.253950119018555,-3.718806505203247
,,,,,,,,,,-3.299842357635498,10.527219772338867,-3.718806505203247
,,,,,,,,,,-3.152780294418335,12.061399459838867,-3.7355408668518066
,,,,,,,,,,-3.152780294418335,12.419723510742188,-3.7355408668518066
,,,,,,,,,,-3.087171792984009,14.190961837768555,-3.7355408668518066
,,,,,,,,,,-3.087171792984009,14.190961837768555,-3.7355408668518066
,,,,,,,,,,-3.087171792984009,14.190961837768555,-3.7355408668518066
,,,,,,,,,,-2.9639644622802734,14.190961837768555,-3.7355408668518066
,,,,,,,,,,-2.9175684452056885,14.190961837768555,-3.743563175201416
,,,,,,,,,,-2.9639644622802734,14.577035903930664,-3.718806505203247
,,,,,,,,,,-2.9175684452056885,16.56007194519043,-3.646177291870117
,,,,,,,,,,-2.888672113418579,16.56007194519043,-3.646177291870117
,,,,,,,,,,-2.888672113418579,16.56007194519043,-3.612929105758667
,,,,,,,,,,-2.888672113418579,16.56007194519043,-3.6121397018432617
,,,,,,,,,,-2.888672113418579,16.56007194519043,-3.6121397018432617
,,,,,,,,,,-2.888672113418579,16.56007194519043,-3.6121397018432617
,,,,,,,,,,-2.9175684452056885,16.56007194519043,-3.6121397018432617
,,,,,,,,,,-2.888672113418579,14.577035903930664,-3.5947372913360596
,,,,,,,,,,-2.888672113418579,13.477325439453125,-3.6121397018432617
,,,,,,,,,,-2.888672113418579,10.205389022827148,-3.5947372913360596
,,,,,,,,,,-2.843470811843872,-1.530097484588623,-3.5947372913360596
,,,,,,,,,,-2.843470811843872,-1.530097484588623,-3.5947372913360596
,,,,,,,,,,-2.8382153511047363,-1.530097484588623,-3.5947372913360596
,,,,,,,,,,-2.8317387104034424,-1.530097484588623,-3.5947372913360596
,,,,,,,,,,-2.8161275386810303,-1.530097484588623,-3.5801761150360107
,,,,,,,,,,-2.7665438652038574,-1.530097484588623,-3.565833330154419
,,,,,,,,,,-2.346465826034546,-1.530097484588623,-3.360713243484497
,,,,,,,,,,-1.9965636730194092,-1.530097484588623,-3.332167387008667
,,,,,,,,,,-1.9965636730194092,0.7256700396537781,-3.3153367042541504
,,,,,,,,,,-1.3727630376815796,0.7256700396537781,-3.0162391662597656
,,,,,,,,,,0.21164511144161224,0.7256700396537781,-2.8955821990966797
,,,,,,,,,,0.5826206803321838,1.459762692451477,-2.5239791870117188
,,,,,,,,,,0.5826206803321838,1.459762692451477,-1.432938575744629
,,,,,,,,,,0.5826206803321838,1.459762692451477,-0.30804622173309326
,,,,,,,,,,0.5826206803321838,1.459762692451477,0.1817135512828827
,,,,,,,,,,0.5826206803321838,1.459762692451477,0.9462327361106873
,,,,,,,,,,0.5826206803321838,1.459762692451477,1.3098922967910767
,,,,,,,,,,0.5826206803321838,1.459762692451477,2.430647134780884
,,,,,,,,,,0.21164511144161224,0.7256700396537781,2.430647134780884
,,,,,,,,,,-1.542464017868042,0.3308587074279785,2.430647134780884
,,,,,,,,,,-2.102969169616699,-0.6249539852142334,2.430647134780884
,,,,,,,,,,-2.792232036590576,-1.0379186868667603,2.430647134780884
,,,,,,,,,,-3.6654911041259766,-1.4203113317489624,2.430647134780884
,,,,,,,,,,-3.6654911041259766,-1.499783992767334,2.430647134780884
,,,,,,,,,,-3.6654911041259766,-1.499783992767334,2.430647134780884
,,,,,,,,,,-3.6654911041259766,-1.5906115770339966,2.430647134780884
,,,,,,,,,,-3.922917127609253,-1.5906115770339966,-0.7568163871765137
,,,,,,,,,,-4.073816776275635,-1.5906115770339966,-2.8891491889953613
,,,,,,,,,,-4.17103910446167,-1.643922209739685,-2.8891491889953613
,,,,,,,,,,-4.17103910446167,-1.6750450134277344,-2.8891491889953613
,,,,,,,,,,-4.195741653442383,-1.6750450134277344,-2.8891491889953613
,,,,,,,,,,-4.2089314460754395,-1.6750450134277344,-2.9417858123779297
,,,,,,,,,,-4.23414945602417,-1.6750450134277344,-2.9417858123779297
,,,,,,,,,,-4.2345805168151855,-1.6750450134277344,-2.9417858123779297
,,,,,,,,,,-4.2345805168151855,-1.5906115770339966,-2.9417858123779297
,,,,,,,,,,-4.23414945602417,-1.499783992767334,-2.9417858123779297
,,,,,,,,,,-4.17103910446167,-1.0379186868667603,-2.9417858123779297
,,,,,,,,,,-4.049449920654297,-0.9829846024513245,-2.8524649143218994
,,,,,,,,,,-3.922917127609253,-0.26174023747444153,-2.7492311000823975
,,,,,,,,,,-3.2701873779296875,1.790540337562561,-2.480879783630371
,,,,,,,,,,-3.2701873779296875,1.8093751668930054,-1.5293364524841309
,,,,,,,,,,-3.651327133178711,2.0053136348724365,-1.489425778388977
,,,,,,,,,,-3.795980215072632,3.750779867172241,0.038259346038103104
,,,,,,,,,,-3.651327133178711,3.750779867172241,0.059930719435214996
,,,,,,,,,,-1.759205937385559,3.750779867172241,0.38590696454048157
,,,,,,,,,,-1.128603458404541,3.750779867172241,0.5281800627708435
,,,,,,,,,,-1.1098248958587646,3.750779867172241,0.5281800627708435
,,,,,,,,,,-0.7262262105941772,3.750779867172241,0.5281800627708435
,,,,,,,,,,-0.7262262105941772,3.750779867172241,0.5281800627708435
,,,,,,,,,,-0.7262262105941772,3.750779867172241,0.5281800627708435
,,,,,,,,,,-0.7262262105941772,3.750779867172241,0.5281800627708435
,,,,,,,,,,-0.7262262105941772,-2.0747666358947754,0.5281800627708435
,,,,,,,,,,-0.7262262105941772,-2.0878236293792725,0.059930719435214996
,,,,,,,,,,-0.7262262105941772,-2.1416149139404297,0.038259346038103104
,,,,,,,,,,-2.2448244094848633,-2.3647308349609375,-0.12737983465194702
,,,,,,,,,,-3.189356803894043,-2.4319522380828857,-0.22308923304080963
,,,,,,,,,,-3.205571413040161,-2.6174421310424805,-1.8825353384017944
,,,,,,,,,,-3.364853620529175,-2.9635725021362305,-3.412022590637207
,,,,,,,,,,-3.364853620529175,-3.0935800075531006,-3.8463919162750244
,,,,,,,,,,-3.364853620529175,-3.1105780601501465,-3.9402925968170166
,,,,,,,,,,-3.364853620529175,-3.3077375888824463,-3.960707902908325
,,,,,,,,,,-3.364853620529175,-3.7743799686431885,-3.960707902908325
,,,,,,,,,,-3.364853620529175,-3.7743799686431885,-3.960707902908325
,,,,,,,,,,-3.364853620529175,-3.7743799686431885,-3.960707902908325
,,,,,,,,,,-3.364853620529175,-3.7743799686431885,-3.960707902908325
,,,,,,,,,,-3.3295958042144775,-3.2480931282043457,-3.960707902908325
,,,,,,,,,,-3.3295958042144775,-3.2480931282043457,-3.960707902908325
,,,,,,,,,,-3.364853620529175,-3.2480931282043457,-3.960707902908325
,,,,,,,,,,-3.364853620529175,-3.2480931282043457,-3.9421448707580566
,,,,,,,,,,-3.364853620529175,-3.6784136295318604,-3.9402925968170166
